SENTENCE,TEXT,POS_GE,POS_IT,POS_FR,POS_PT
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",cappotreno,NOUN,NOUN,NOUN,ADJ
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",de,FUNC,FUNC,FUNC,FUNC
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",34,ADJ,ADJ,ADJ,ADJ
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",anni,NOUN,NOUN,NOUN,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",Alessandro,NOUN,NOUN,NOUN,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",Ambrosio,NOUN,NOUN,NOUN,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",o,PRON,FUNC,FUNC,PRON
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",l,PRON,NA,NA,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",’,PUNCT,NA,NA,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",é,VERB,VERB,VERB,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",stæto,VERB,ADJ,NOUN,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",ammassou,VERB,ADJ,NOUN,VERB
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",à,FUNC,FUNC,FUNC,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",cotellæ,NOUN,NOUN,ADJ,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",vexin,ADV,NOUN,VERB,VERB
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",à,FUNC,FUNC,FUNC,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",un,PRON,PRON,PRON,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",parchezzo,NOUN,NOUN,NOUN,VERB
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",d,FUNC,NA,NA,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",’,PUNCT,NA,NA,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",arente,ADV,ADV,ADJ,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",a-a,FUNC,NA,NA,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",staçion,NOUN,NOUN,ADJ,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",de,FUNC,FUNC,FUNC,FUNC
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",Bològna,NOUN,NOUN,NOUN,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",inte,FUNC,ADV,ADJ,ADJ
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",unn,PRON,NA,NA,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",’,PUNCT,NA,NA,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",äia,NOUN,ADJ,PRON,NA
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",reservâ,VERB,VERB,VERB,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",a-i,FUNC,NA,NA,VERB
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",dependenti,NOUN,NOUN,NOUN,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",",",PUNCT,PUNCT,PUNCT,PUNCT
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",parrieiva,VERB,ADJ,VERB,ADJ
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",sensa,ADV,ADJ,VERB,VERB
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",unna,PRON,NOUN,NOUN,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",raxon,NOUN,NOUN,VERB,NOUN
"Un cappotreno de 34 anni, Alessandro Ambrosio, o l’é stæto ammassou à cotellæ vexin à un parchezzo d’arente a-a staçion de Bològna, inte unn’äia reservâ a-i dependenti, parrieiva sensa unna raxon.",.,PUNCT,PUNCT,PUNCT,PUNCT
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",A,PRON,FUNC,NOUN,FUNC
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",poliçia,NOUN,NOUN,VERB,NOUN
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",a,PRON,FUNC,VERB,PRON
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",l,PRON,NA,NA,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",’,PUNCT,NA,NA,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",à,VERB,ADJ,FUNC,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",arrestou,VERB,NOUN,NOUN,VERB
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",o,PRON,FUNC,FUNC,PRON
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",Marin,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",Jelenik,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",",",PUNCT,PUNCT,PUNCT,PUNCT
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",un,PRON,PRON,PRON,NOUN
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",croato,NOUN,NOUN,NOUN,NOUN
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",de,FUNC,FUNC,FUNC,FUNC
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",36,ADJ,ADJ,ADJ,ADJ
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",anni,NOUN,NOUN,NOUN,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",",",PUNCT,PUNCT,PUNCT,PUNCT
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",ch,PRON,NA,NA,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",’,PUNCT,NA,NA,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",o,PRON,FUNC,FUNC,PRON
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",l,PRON,NA,NA,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",’,PUNCT,NA,NA,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",ea,VERB,NOUN,FUNC,NA
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",davanti,ADV,ADV,NOUN,VERB
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",a-a,FUNC,NA,NA,VERB
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",staçion,NOUN,NOUN,VERB,NOUN
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",sensa,ADV,ADJ,VERB,VERB
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",papê,NOUN,NOUN,ADJ,ADJ
"A poliçia a l’à arrestou o Marin Jelenik, un croato de 36 anni, ch’o l’ea davanti a-a staçion sensa papê.",.,PUNCT,PUNCT,PUNCT,PUNCT
O l’é accaxonou d’ammassamento.,O,PRON,FUNC,NOUN,PRON
O l’é accaxonou d’ammassamento.,l,PRON,NA,NA,NA
O l’é accaxonou d’ammassamento.,’,PUNCT,NA,NA,NA
O l’é accaxonou d’ammassamento.,é,VERB,NOUN,ADJ,NA
O l’é accaxonou d’ammassamento.,accaxonou,VERB,NOUN,VERB,VERB
O l’é accaxonou d’ammassamento.,d,FUNC,NA,NA,NA
O l’é accaxonou d’ammassamento.,’,PUNCT,NA,NA,NA
O l’é accaxonou d’ammassamento.,ammassamento,NOUN,ADV,NOUN,NA
O l’é accaxonou d’ammassamento.,.,PUNCT,PUNCT,PUNCT,PUNCT
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",O,PRON,FUNC,NOUN,PRON
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",l,PRON,NA,NA,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",’,PUNCT,NA,NA,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",aiva,VERB,VERB,VERB,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",un,PRON,PRON,PRON,NOUN
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",muggio,NOUN,NOUN,NOUN,NOUN
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",de,FUNC,FUNC,FUNC,FUNC
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",crimini,NOUN,NOUN,NOUN,NOUN
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",passæ,ADJ,NOUN,ADJ,ADJ
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",comme,ADV,NOUN,FUNC,ADJ
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",rapiñe,NOUN,ADJ,ADJ,NOUN
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",",",PUNCT,PUNCT,PUNCT,PUNCT
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",fastiddi,NOUN,VERB,NOUN,NOUN
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",sessuali,ADJ,ADJ,VERB,ADJ
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",e,FUNC,FUNC,PRON,FUNC
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",aggrescion,NOUN,NOUN,NOUN,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",",",PUNCT,PUNCT,PUNCT,PUNCT
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",e,FUNC,FUNC,VERB,FUNC
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",ascì,ADV,VERB,VERB,VERB
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",un,PRON,PRON,PRON,ADV
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",ordine,NOUN,NOUN,NOUN,VERB
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",europeo,ADJ,ADJ,NOUN,VERB
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",d,FUNC,NA,NA,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",’,PUNCT,NA,NA,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",allontanamento,NOUN,NOUN,NOUN,NA
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",pe,FUNC,PRON,FUNC,FUNC
"O l’aiva un muggio de crimini passæ comme rapiñe, fastiddi sessuali e aggrescion, e ascì un ordine europeo d’allontanamento pe ëse stæto trovou con un cotello.",ëse,VERB,VERB,PRON,NA
